"placette";"periode";"massif";"xLamb2";"yLamb2";"annee";"alt";"VIpH";"VICN";"Abies_alba";"Carpinus_betulus";"Larix_decidua";"Quercus_robur";"Vaccinium_myrtillus";"mt1";"mt7";"mt13";"bh7"
"5D4993";"new";"massif central";728742;2255985;1993;510;4.547738693;11.96984925;0;0;0;0;0;1.3;16.75;8.8;-46.90624
"5D4994";"new";"massif central";725376;2214439;1993;480;5.014133166;11.34861809;0;0;0;0;0;1.55;17.65;9.4;-51.56197
"5F01";"old";"massif central";565349;2034485;1984;560;3.920351759;24.95628141;0;0;0;1;0;2.45;17.7;9.8;-52.19814
"5F02";"old";"massif central";591510;2064407;1984;720;4.086180905;21.93115578;0;0;0;0;0;1.2;16.4;8.3;-65.66152
"5F036";"old";"massif central";577469;2066888;1984;860;6.226758794;20.82914573;0;0;0;0;0;0.95;15.7;7.85;-36.46628
"60569";"new";"corse";1148336;1635206;1993;5;7.165829146;24.50251256;0;0;0;0;0;9.4;23.55;15;-152.2768
"61C10";"old";"alpes";971287;1839590;1960;40;6.701391573;30.01256281;0;0;0;0;0;7.25;22.45;14.2;NA
"61C2";"old";"alpes";971358;1841154;1960;80;7.165470208;23.51471644;0;0;0;0;0;7.15;22.4;14.1;-131.6923
"61C5";"old";"alpes";970883;1839566;1960;100;7.481335248;23.85427136;0;0;0;0;0;7.25;22.45;14.2;-129.6963
"62954";"new";"massif central";573826;2072683;1993;800;3.984344801;28.27560881;0;0;0;1;1;1.3;15.9;8.1;-35.41867
"63E7";"old";"massif central";655171;2059648;1964;560;7.037386935;10.50914573;0;1;0;0;0;1.45;17.85;9.05;-73.46485
"6411";"old";"corse";1125735;1716886;1975;10;6.399497487;13.7561139;0;0;0;0;0;9.45;23.1;14;-127.351
"64110";"old";"corse";1158599;1743115;1975;270;6.247487437;13.11198851;0;0;0;0;0;5.2;22.3;13;-135.8397
"64111";"old";"corse";1174487;1651658;1975;420;6.311400754;17.52145342;0;0;0;0;0;6.7;22.55;13;-152.8187
"64113";"old";"corse";1178276;1733217;1975;670;6.614321608;10.64249821;0;0;0;0;0;4.05;20.65;11;-109.1076
"6412";"old";"corse";1126770;1716411;1975;20;6.572599841;14.85850304;0;0;0;0;0;8.8;22.7;14;-129.7341
"6413";"old";"corse";1185944;1677409;1975;40;6.598492462;17.3946046;0;0;0;0;0;9.3;23.4;15;-146.0936
"6414";"old";"corse";1184382;1655556;1975;80;6.70720268;15.24706868;0;0;0;0;0;9.55;24;15;-150.1811
"6415";"old";"corse";1186013;1741184;1975;100;6.337088669;11.65293132;0;0;0;0;0;8.15;22.25;14;-122.9321
"6417";"old";"corse";1135110;1714970;1975;550;6.349748744;10.59375827;0;0;0;0;0;4.25;20.85;11;-125.2338
"68325";"old";"massif central";711408;2077866;1983;1350;4.175223946;20.57548613;1;0;0;0;1;-1.2;13.7;5.7;-35.81696
"68326";"old";"massif central";709978;2079396;1983;1400;3.845728643;23.69505422;1;0;0;0;1;-0.65;14.2;6.3;-32.35965
"68327";"old";"massif central";709978;2079396;1983;1180;3.663316583;24.46199749;1;0;0;0;1;-0.65;14.2;6.3;-32.35965
"6A710";"new";"alpes";862663;1890298;1994;500;5.386097152;17.15577889;0;0;0;0;0;3.5;20.5;11.35;-119.866
"6A7102";"new";"alpes";863319;1878412;1994;370;7.083542714;11.87724336;0;0;0;0;0;4.05;21.3;12.15;-123.0527
"6A711";"new";"alpes";872736;1880482;1994;450;6.912339475;11.44165271;0;0;0;0;0;3.85;21.2;11.95;-117.4025
"6A712";"new";"alpes";868291;1892205;1994;560;6.206030151;16.50753769;0;0;0;0;0;3.3;20.3;11.1;-112.4391
"6A713";"new";"alpes";858190;1869850;1994;400;6.42160804;10.88944724;0;0;0;0;0;3.95;20.9;11.9;-130.4462
"6A714";"new";"alpes";860610;1879636;1994;340;6.302763819;12.43802345;0;0;0;0;0;4.1;21.25;12.15;-127.8896
"6A715";"new";"alpes";863878;1868860;1994;340;7.079396985;7;0;0;0;0;0;3.8;21.1;11.95;-124.4171
"6A717";"new";"alpes";864052;1878220;1994;380;7.322613065;7;0;0;0;0;0;3.95;21.2;12.1;-121.5472
"6A718";"new";"alpes";839449;1864215;1994;140;7.194095477;27.16750419;0;0;0;0;0;5.1;22.2;13.15;-129.6251
"6A72";"new";"alpes";875716;1865690;1994;260;6.337311558;10.72738693;0;0;0;0;0;3.85;21.45;12.25;-125.4222
"6A720";"new";"alpes";832174;1864501;1994;120;7.067839196;14.06582915;0;0;0;0;0;4.95;22.1;13.05;-128.624
"6A730";"new";"alpes";854056;1884379;1994;350;6.776067839;8.574300072;0;0;0;0;0;3.9;21;11.9;-121.6885
"6A736";"new";"alpes";869093;1860060;1994;230;8.248185371;9.376884422;0;0;0;0;0;3.7;21.05;11.85;-124.2737
"6A737";"new";"alpes";883247;1879608;1994;320;8.5;8.242462312;0;0;0;0;0;4.8;22.4;13.1;-122.9771
"6A74";"new";"alpes";878256;1883172;1994;370;6.90159129;19.02847571;0;0;0;0;0;4.35;21.8;12.55;-114.6102
"6A741";"new";"alpes";839449;1864215;1994;140;7.891959799;8.242462312;0;0;0;0;0;5.1;22.2;13.15;-129.6251
"6A743";"new";"alpes";879156;1870072;1994;280;7.291816224;10.31323283;0;0;0;0;0;4.3;21.9;12.65;-125.7793
"6A745";"new";"alpes";877472;1867994;1994;270;7.91038526;25.19396985;0;0;0;0;0;4.05;21.7;12.4;-126.5229
"6A746";"new";"alpes";852059;1857690;1994;180;7.809045226;19.99569275;0;0;0;0;0;5;21.9;13.1;-130.4814
"6A747";"new";"alpes";828808;1863822;1994;110;7.734027279;13.85283561;0;0;0;0;0;5.1;22.25;13.2;-127.8628
"6A748";"new";"alpes";865570;1857350;1994;220;8.258165829;8.242462312;0;0;0;0;0;3.95;21.15;12.1;-130.8048
"6A750";"new";"alpes";875716;1865690;1994;260;7.623115578;8.060758337;0;0;0;0;0;3.85;21.45;12.25;-125.4222
"6A751";"new";"alpes";874905;1882469;1994;395;7.862939698;19.35070087;0;0;0;0;0;4.3;21.7;12.45;-115.2018
"6A753";"new";"alpes";882028;1881669;1994;340;7.75539462;16.15164056;0;0;0;0;0;4.5;22.05;12.7;-121.8826
"6A754";"new";"alpes";835345;1876864;1994;145;7.883231949;11.9235463;0;0;0;0;0;4.55;22.1;12.85;-122.033
"6A755";"new";"alpes";855549;1877314;1994;300;7.854566952;17.60144472;0;0;0;0;0;4.1;21.2;12.15;-128.3063
"6A756";"new";"alpes";860610;1879636;1994;340;8.137248744;19.77575377;0;0;0;0;0;4.1;21.25;12.15;-127.8896
"6A760";"new";"alpes";851644;1878271;1994;260;7.494660804;16.07537688;0;0;0;0;0;4.15;21.4;12.3;-124.6819
"6A761";"new";"alpes";874192;1882215;1994;400;7.652428811;16.18341709;0;0;0;0;0;4.2;21.55;12.35;-115.2018
"6A762";"new";"alpes";882028;1881669;1994;340;7.168489506;10.32223618;0;0;0;0;0;4.5;22.05;12.7;-121.8826
"6A763";"new";"alpes";880738;1883505;1994;355;7.458160367;11.50010924;0;0;0;0;0;4.3;21.9;12.45;-111.2538
"6A764";"new";"alpes";858525;1877435;1994;320;7.347092606;10.6899884;0;0;0;0;0;4.1;21.15;12.1;-126.4628
"6A766";"new";"alpes";833978;1876813;1994;140;7.260427136;12.36789209;0;0;0;0;0;4.45;22.05;12.8;-121.4566
"6A770";"new";"alpes";823213;1866851;1994;95;7.546482412;16.09698492;0;0;0;0;0;4.9;22.2;13.05;-126.479
"6A772";"new";"alpes";839449;1864215;1994;140;7.560301508;14.58082077;0;0;0;0;0;5.1;22.2;13.15;-129.6251
"6A773";"new";"alpes";852059;1857690;1994;180;7.757717157;14.58082077;0;0;0;0;0;5;21.9;13.1;-130.4814
"6A774";"new";"alpes";865570;1857350;1994;220;7.498115578;18.37123116;0;0;0;0;0;3.95;21.15;12.1;-130.8048
"6A775";"new";"alpes";843013;1861790;1994;150;7.749516815;13.99768071;0;0;0;0;0;5.1;22.15;13.15;-126.8614
"6A778";"new";"alpes";826492;1876652;1994;100;7.101507538;10.79684135;0;0;0;0;0;4.4;22.4;12.95;-121.5515
"6A78";"new";"alpes";876579;1882876;1994;385;7.125;8.242462312;0;0;0;0;0;4.4;21.9;12.6;-116.915
"6A782";"new";"alpes";862622;1868029;1994;310;7.252333094;10.6899884;0;0;0;0;0;3.9;21.1;12;-125.8623
"6A783";"new";"alpes";862062;1867894;1994;300;7.188721385;10.21578481;0;0;0;0;0;4.05;21.15;12.1;-123.1191
"6A784";"new";"alpes";847282;1866186;1994;240;7.333668342;10.30769231;0;0;0;0;0;4.85;21.95;12.85;-129.9283
"6A786";"new";"alpes";842744;1868794;1994;215;7.257907183;10.59619526;0;0;0;0;0;4.4;21.4;12.4;-128.3264
"6A787";"new";"alpes";860909;1866510;1994;280;7.414213927;10.30769231;0;0;0;0;0;4.1;21.2;12.2;-128.6842
"6A789";"new";"alpes";858525;1877435;1994;320;7.497487437;15.2699863;0;0;0;0;0;4.1;21.15;12.1;-126.4628
"6A79";"new";"alpes";862463;1889288;1994;480;6.230213568;12.3209799;0;0;0;0;0;3.5;20.55;11.5;-117.1774
"6A790";"new";"alpes";833089;1876891;1994;135;7.373115578;12.22004761;0;0;0;0;0;4.45;22.1;12.8;-121.4642
"6A796";"new";"alpes";863735;1868409;1994;330;7.340821756;12.68561558;0;0;0;0;0;3.75;20.95;11.85;-124.4171
"6A798";"new";"alpes";878256;1883172;1994;370;7.433165829;14.65284757;0;0;0;0;0;4.35;21.8;12.55;-114.6102
"6A799";"new";"alpes";881898;1882777;1994;345;7.41980737;14.16666667;0;0;0;0;0;4.45;22;12.65;-115.5117
"6B336";"old";"massif central";647527;2048023;1926;1000;6.068453378;11.19676159;0;0;0;0;1;0;15.45;7.2;-48.31945
"6B337";"old";"massif central";646427;2048570;1926;1050;5.847571189;10.83706411;0;0;0;0;0;0.05;15.45;7.2;-45.94592
"6B338";"old";"massif central";646822;2048017;1926;1030;5.712399205;11.42473732;1;0;0;0;1;0.05;15.5;7.25;-45.94592
"6B339";"old";"massif central";645026;2047559;1926;1050;5.932719151;10.88944724;0;0;0;0;1;-0.1;15.2;6.95;-44.24493
"6B340";"old";"massif central";645015;2049004;1926;1100;5.826992103;10.635235;0;0;0;0;0;-0.1;15.25;7.05;-49.90038
"6B341";"old";"massif central";646073;2054015;1926;1100;5.804463494;11.77283476;0;0;0;0;1;-0.1;15.25;7.05;-47.09767
"6B343";"old";"massif central";644934;2060009;1926;1150;5.674477036;11.60971524;0;0;0;0;0;0.2;15.5;7.25;-37.69411
"6B344";"old";"massif central";639701;2059973;1926;1200;5.930415969;12.79913079;0;0;0;0;1;-0.85;13.4;5.6;-7.733597
"6B345";"old";"massif central";641100;2060982;1926;1120;5.912758236;10.83542714;0;0;0;0;0;-0.35;14.3;6.35;-26.42783
"6B346";"old";"massif central";641799;2061543;1926;1000;5.9281936;12.20928969;0;0;0;0;0;0.15;15.1;7.05;-26.42783
"6B348";"old";"massif central";637879;2063963;1926;1350;5.500193274;14.5685004;1;0;0;0;0;-0.15;14.25;6.4;-12.63577
"6B349";"old";"massif central";636853;2065958;1926;1200;5.747640642;13.7317356;1;0;0;0;1;0;14.55;6.7;-27.36588
"6B351";"old";"massif central";634352;2066499;1926;1150;5.588163037;14.57788945;1;0;0;0;1;0.6;15.2;7.35;-34.9472
"6B352";"old";"massif central";634040;2066497;1926;1350;5.320686767;12.56767169;1;0;0;0;1;0.6;15.2;7.35;-34.9472
"6B353";"old";"massif central";630139;2066477;1926;1200;5.413505025;15.41051411;1;0;0;0;1;1.2;16.15;8.15;-40.3335
"6B354";"old";"massif central";627022;2065462;1926;860;5.762533598;14.24898301;0;0;0;0;1;1.15;16.05;8.1;-30.95435
"6B355";"old";"massif central";630536;2064922;1926;940;5.660943607;14.96955365;1;0;0;0;0;1.1;15.9;7.95;-23.84911
"6B356";"old";"massif central";625921;2067458;1926;1150;5.703400725;11.98528356;0;0;0;0;1;1.3;16.3;8.35;-42.9441
"6B357";"old";"massif central";630143;2065476;1926;860;5.347518844;17.65276382;1;0;0;0;1;1.1;15.95;8.05;-30.98931
"6B358";"old";"massif central";628018;2069468;1926;960;5.760959972;11.66435626;0;0;0;0;1;1.2;16.3;8.3;-41.85605
"6B359";"old";"massif central";631548;2065483;1926;940;5.535243787;15.70576567;1;0;0;0;0;1;15.8;7.85;-30.97129
"6EB6";"old";"alpes";1005380;1874116;1980;520;7.95574024;15.17504188;0;0;0;0;0;7.95;22.95;14.65;-135.9867
"6EB7";"old";"alpes";1006315;1873395;1980;415;7.554773869;16.24343942;0;0;0;0;0;8.3;22.9;14.75;-129.8141
"6EB8";"old";"alpes";1005430;1873338;1980;350;7.67361809;11.77777778;0;0;0;0;0;8.1;22.85;14.65;-130.5454
"6EF1";"old";"alpes";916500;1872164;1962;550;7.739949749;16.33147218;0;0;0;0;0;2.75;19.25;10.2;-108.5464
"6EF2";"old";"alpes";915929;1873918;1962;600;7.739136861;16.50008664;0;0;0;0;0;3.15;19.95;10.85;-109.7431
"6EF28";"old";"alpes";912117;1875956;1962;570;7.949362196;19.46063652;0;0;0;0;0;3.5;20.65;11.45;-117.9238
"6EF29";"old";"alpes";916101;1873704;1962;650;8.073582197;26.1879397;0;0;0;0;0;3.15;19.95;10.85;-113.2821
"6EF3";"old";"alpes";919691;1871322;1962;1000;7.961055276;20.49520329;0;0;0;0;0;2.3;18.7;9.65;-117.332
"6EF30";"old";"alpes";916389;1874386;1962;1000;7.756281407;27.00904523;0;0;0;0;0;3.15;19.95;10.85;-110.5057
"6EF31";"old";"alpes";915401;1871552;1962;850;7.91959799;31.07495812;0;0;0;0;0;3.6;20.15;11.15;-105.8134
"6EF32";"old";"alpes";912514;1876087;1962;550;7.952418342;24.59511845;0;0;0;0;0;3.55;20.7;11.5;-115.0818
"6EF33";"old";"alpes";913029;1875444;1962;480;7.818257956;25.1816224;0;0;0;0;0;3.75;20.8;11.65;-118.0287
"6EF35";"old";"alpes";919492;1878441;1962;1300;7.235552764;26.77135678;0;0;0;0;0;1.1;17.8;8.55;-94.96391
"6EF36";"old";"alpes";916717;1871061;1962;900;7.013819095;21.46709739;0;0;0;0;0;2.75;19.05;10.15;-90.19466
"6EF37";"old";"alpes";918611;1868706;1962;1300;6.615075377;14.2898704;0;0;0;0;0;2.4;18.65;9.7;-109.7782
"6EF38";"old";"alpes";917470;1870542;1962;1150;6.849769682;20.77021471;0;0;0;0;0;2.75;19.05;10.15;-86.10894
"6EF39";"old";"alpes";919331;1868853;1962;1200;6.57108459;18.66834171;0;0;0;0;0;2.4;18.65;9.7;-98.72243
"6EF4";"old";"alpes";917466;1872213;1962;950;7.764398918;19.84269172;0;0;0;0;0;2.75;19.25;10.2;-111.2366
"6EF40";"old";"alpes";919175;1868734;1962;1300;6.339969076;15.94240433;0;0;0;0;0;2.4;18.65;9.7;-98.72243
"6EF41";"old";"alpes";918820;1869385;1962;1100;6.575376884;12.68082347;0;0;0;0;0;2.4;18.65;9.7;-89.09807
"6EF5";"old";"alpes";919108;1870067;1962;900;7.614042434;21.90954774;0;0;0;0;0;2.4;18.7;9.7;-93.41118
"6EF64";"old";"alpes";914020;1876607;1962;750;8.144955547;25.69095477;0;0;0;0;0;3.1;20.15;10.95;-118.0047
"6EF65";"old";"alpes";914134;1875945;1962;570;7.531037541;17.75771716;0;0;0;0;0;3.35;20.45;11.25;-120.9936
"6EF66";"old";"alpes";915121;1875548;1962;680;8.121356784;26.05108878;0;0;0;0;0;3.05;20;10.85;-117.3564
"6F21";"old";"alpes";846255;2029408;1962;300;7.613671807;21.15699186;0;1;0;0;0;1.6;20.3;10.75;-75.29865
"6F210";"old";"alpes";844825;2037695;1962;540;5.478800251;15.75125628;0;0;0;1;0;1.1;18.75;9.75;-71.70479
"6F211";"old";"alpes";843714;2037985;1962;680;5.731574539;18.95644891;0;0;0;1;0;0.9;18.35;9.45;-62.0919
"6F212";"old";"alpes";845568;2040729;1962;740;6.050831078;14.56281407;0;0;0;0;0;1.25;19.05;10.05;-62.56871
"6F213";"old";"alpes";843483;2037865;1962;760;5.960971524;14.37554439;0;1;0;0;0;0.75;18;9.2;-67.73347
"6F23";"old";"alpes";844823;2031799;1962;340;7.742713568;22.35153038;0;1;0;0;0;1.55;19.95;10.6;-71.81807
"6F24";"old";"alpes";844921;2037254;1962;470;7.409443049;20.92175162;0;0;0;0;0;1.2;18.95;9.9;-71.70479
"6F28";"old";"alpes";847789;2040150;1962;360;5.084501455;21.7503306;0;0;0;0;0;1.6;19.95;10.7;-72.13528
"6F33";"old";"alpes";941286;2105632;1976;1100;5.391215336;21.58942862;1;0;0;0;1;-2.4;15.45;6.45;3.591782
"6F34";"old";"alpes";937358;2107751;1976;1100;5.590619765;19.10850549;1;0;1;0;1;-1.15;16.95;7.8;8.359474
"6F35";"old";"alpes";941662;2103093;1976;1220;4.490488155;26.36412833;0;0;0;0;1;-2.85;14.85;5.85;13.56734
"6F36";"old";"alpes";941935;2100993;1976;1320;4.451005025;29.20226131;0;0;0;0;1;-2.95;14.7;5.7;17.0999
"6F477";"old";"alpes";916135;2012000;1954;1655;6.398115578;16.58856784;0;0;0;0;0;-3.45;12.5;3.85;-59.51202
"6F478";"old";"alpes";916438;2012239;1954;1755;6.401471644;17.6419598;0;0;0;0;0;-3.45;12.5;3.85;-59.51202
"6F479";"old";"alpes";917204;2011165;1954;1656;6.131843428;19.63350084;0;0;0;0;0;-3.85;12.25;3.5;-52.376
"6F480";"old";"alpes";918294;2011443;1954;1870;5.751535455;16.37248744;0;0;0;0;0;-3.9;12.3;3.55;-54.87387
"6F481";"old";"alpes";918216;2011439;1954;1800;6.547443098;13.46440536;0;0;0;0;0;-3.9;12.3;3.55;-54.87387
"6F482";"old";"alpes";912794;2012499;1954;1480;6.222613065;19.85678392;0;0;0;0;0;-3.05;12.8;4.2;-53.90833
"6F483";"old";"alpes";922456;2011881;1954;1980;6.029964638;13.35472819;0;0;0;0;0;-4.7;11.75;2.85;-37.10066
"6F484";"old";"alpes";924380;2011314;1954;1870;7.792037109;24.69894929;0;0;1;0;0;-4.3;12.55;3.5;-69.08839
"6F485";"old";"alpes";923878;2011844;1954;1940;7.699947104;28.16316879;0;0;1;0;0;-4.65;12.05;3.1;-51.61468
"6F486";"old";"alpes";922809;2012679;1954;1950;7.18411502;30.36992656;0;0;1;0;0;-5;11.5;2.6;-53.25105
"6F488";"old";"alpes";922398;2012992;1954;1980;7.818916009;27.70050251;0;0;1;0;0;-4.9;11.4;2.6;-61.75166
"6F489";"old";"alpes";922325;2012877;1954;2050;7.482264262;36.33706997;0;0;1;0;0;-4.9;11.4;2.6;-53.25105
"6F490";"old";"alpes";924505;2010430;1954;1750;6.189022033;23.14120603;0;0;1;0;1;-4;13.1;4;-52.57629
"6F492";"old";"alpes";915106;2012059;1954;1750;6.219121925;15.3866206;0;0;1;0;0;-3.35;12.65;3.95;-48.6355
"6F493";"old";"alpes";915814;2012095;1954;1650;5.98241206;19.00446678;0;0;1;0;0;-3.45;12.5;3.85;-48.6355
"6F494";"old";"alpes";912502;2012039;1954;1400;5.946922111;18.56861229;0;0;1;0;0;-3.05;12.8;4.2;-53.90833
"6F816";"old";"alpes";918910;2158292;1978;540;6.227745872;13.05025126;1;1;0;0;0;1.3;19.3;10;-44.57985
"6F817";"old";"alpes";921038;2160297;1978;540;6.211557789;11.32160804;0;1;0;0;0;1.25;19.6;10.15;-42.02774
"6F819";"old";"alpes";922516;2160042;1978;500;6.950806665;12.04611292;0;1;0;0;0;0.85;19.25;9.75;-40.16461
"6F820";"old";"alpes";919880;2158900;1978;500;6.237616655;14.00717875;0;1;0;0;1;1.25;19.5;10.1;-42.32591
"6F821";"old";"alpes";920364;2159927;1978;500;5.056041075;19.33537251;0;0;0;0;1;1.35;19.65;10.25;-40.01671
"6F822";"old";"alpes";921629;2159327;1978;550;6.088567839;17.36385632;0;0;0;0;1;0.9;19.15;9.75;-40.42581
"6F823";"old";"alpes";920920;2158176;1978;600;5.827650156;16.25983576;0;1;0;0;1;0.95;19.05;9.7;-41.10474
"6F824";"old";"alpes";924625;2162381;1978;550;6.49968593;8.368509213;0;1;0;0;0;0.7;19.2;9.7;-36.112
"6F825";"old";"alpes";923792;2162114;1978;600;6.798523869;9.478569317;0;1;0;0;0;0.95;19.45;9.9;-39.8817
"6F826";"old";"alpes";929694;2162656;1978;850;6.04456493;10.29806929;0;1;0;1;0;0.25;19.2;9.4;-17.67793
"6F832";"old";"alpes";923510;2157312;1978;780;5.239895128;14.83526327;1;0;0;0;1;0.2;17.95;8.85;-16.33131
"6F833";"old";"alpes";923835;2156996;1978;950;4.851758794;18.72236181;1;0;0;0;1;0.2;17.95;8.85;-16.33131
"6F834";"old";"alpes";934352;2159238;1978;1230;4.799553322;17.32864322;1;0;0;0;1;-1.55;16.3;7.1;14.45153
"6F835";"old";"alpes";938154;2154663;1978;1400;4.552616021;19.70552764;1;0;0;0;1;-2.65;14.7;5.45;9.127571
"6F836";"old";"alpes";941094;2164069;1978;540;5.23696608;18.51978643;1;0;0;0;0;-1.05;18.1;8.2;10.45109
"6F837";"old";"alpes";925169;2150834;1978;900;6.368404523;9.579459799;0;0;0;0;0;-1.3;15.35;6.75;27.84097
"6F838";"old";"alpes";941936;2161444;1978;950;6.037688442;10.85015989;0;0;0;0;0;NA;NA;NA;37.43888
"6F839";"old";"alpes";944247;2153337;1978;1180;5.441373534;17.08375209;1;0;0;0;1;-2.95;14.65;5.65;5.255676
"6F910";"old";"alpes";914632;2039864;1985;590;7.562348781;21.22806339;0;0;0;0;0;0.25;18.35;9.2;-80.35185
"6F9100";"old";"alpes";916077;2045392;1985;1440;6.285873814;27.01316104;1;0;0;0;0;-1.8;14;5.9;-40.43687
"6F9101";"old";"alpes";915916;2043937;1985;1510;5.948402728;16.39517588;1;0;0;0;0;-1.25;15.1;6.7;-71.54596
"6F9102";"old";"alpes";916000;2043830;1985;1600;5.782613065;20.09250799;1;0;0;0;0;-1.25;15.1;6.7;-72.65945
"6F9103";"old";"alpes";916000;2043830;1985;1610;5.559987437;14.68948189;1;0;0;0;0;-1.25;15.1;6.7;-72.65945
"6F9104";"old";"alpes";917750;2040358;1985;1400;6.211055276;19.98446779;1;0;0;0;0;-0.6;16.2;7.55;-76.64772
"6F9105";"old";"alpes";919906;2039690;1985;1250;5.912897822;14.77169179;1;0;0;0;0;-2.05;13.3;5.3;-76.68803
"6F9106";"old";"alpes";918088;2033808;1985;1450;6.172722587;16.79152907;1;0;1;0;0;-1.8;14.5;6.05;-18.86545
"6F9107";"old";"alpes";918199;2034704;1985;1300;6.503140704;20.52851213;1;0;1;0;0;-1.1;15.9;7.15;-24.17947
"6F9108";"old";"alpes";918631;2033947;1985;1510;5.75921273;17.50562335;1;0;1;0;0;-1.6;14.9;6.35;-18.86545
"6F911";"old";"alpes";914632;2039864;1985;650;7.608040201;22.24349018;0;0;0;0;0;0.25;18.35;9.2;-80.35185
"6F9113";"old";"alpes";920891;2032840;1985;1570;6.060214867;22.24349018;1;0;1;0;0;-1.3;15.45;6.85;-39.66913
"6F9115";"old";"alpes";926416;2031015;1985;1370;6.427135678;20.84715243;1;0;1;0;1;-1.35;15.35;6.8;-48.63277
"6F9116";"old";"alpes";938044;2029971;1985;1200;6.276246095;23.19905982;1;0;1;0;0;-2.2;15.5;6.55;-44.10126
"6F9117";"old";"alpes";912857;2040775;1985;1550;5.728739853;21.54613979;1;0;0;0;1;-0.45;17.05;8.1;-61.62576
"6F9118";"old";"alpes";913008;2040894;1985;1490;5.499453791;18.87502731;1;0;0;0;1;-0.45;17.05;8.1;-70.53195
"6F912";"old";"alpes";914711;2039868;1985;540;7.412497269;26.09023378;0;0;0;0;0;0.25;18.35;9.2;-80.35185
"6F9120";"old";"alpes";923186;2037078;1985;1480;6.454773869;19.34982605;1;0;0;0;0;-1.25;14.75;6.5;-63.88106
"6F9121";"old";"alpes";922864;2032720;1985;1000;6.173249971;14.75728643;1;0;0;0;0;-0.1;16.75;8.15;-63.34732
"6F9122";"old";"alpes";922797;2032494;1985;1080;5.936319529;15.49628141;1;0;0;0;0;-0.85;16.25;7.5;-63.34732
"6F9123";"old";"alpes";919370;2034876;1985;940;6.648241206;20.85315466;1;0;1;0;0;-0.9;16.1;7.35;-32.69946
"6F9124";"old";"alpes";913034;2046572;1985;1260;5.795939155;15.46801575;1;0;0;0;0;0.1;17.75;8.85;-57.81272
"6F9125";"old";"alpes";923748;2030874;1985;1020;6.061620603;13.38517588;1;0;0;0;1;-1.15;15.85;7.15;-53.08174
"6F9126";"old";"alpes";913562;2042369;1985;540;6.582106963;17.73456569;1;0;0;0;0;-0.1;17.4;8.6;-43.27586
"6F9127";"old";"alpes";913260;2042131;1985;645;6.494256999;14.72487437;1;0;0;0;0;-0.35;17.15;8.25;-43.27586
"6F9128";"old";"alpes";907850;2045086;1985;1220;6.253567839;16.24448329;0;0;0;0;0;-0.7;16.85;7.85;-44.91364
"6F9129";"old";"alpes";923983;2030886;1985;1160;5.912246417;14.83706997;1;0;0;0;0;-1.15;15.85;7.15;-53.51649
"6F9130";"old";"alpes";907895;2045756;1985;1360;5.418942539;15.40655659;1;0;0;0;1;-0.55;17.1;8.05;-44.91364
"6F9131";"old";"alpes";913180;2045244;1985;1300;5.395309883;17.11256281;1;0;0;0;0;0.15;17.5;8.75;-74.1171
"6F9133";"old";"alpes";908487;2044895;1985;1010;5.630892558;24.53663052;1;0;0;0;1;-0.7;16.85;7.85;-54.23145
"6F9134";"old";"alpes";908303;2045443;1985;1080;5.081501256;20.74811558;1;0;0;0;1;-0.7;16.85;7.85;-50.15378
"6F9136";"old";"alpes";911251;2043031;1985;740;5.640598827;14.11264657;1;0;0;0;0;-0.5;17.05;8.05;-33.63263
"6F9137";"old";"alpes";911631;2043273;1985;620;5.433542714;12.85577889;0;0;0;0;0;-0.5;17.1;8.1;-33.63263
"6F9138";"old";"alpes";919369;2039440;1985;1320;7.103119765;10.95521084;0;0;0;0;0;-1;15.9;7.3;-76.68803
"6F9139";"old";"alpes";923256;2035746;1985;900;6.93718593;13.16811329;0;0;0;0;0;-0.75;15.85;7.35;-86.79843
"6F914";"old";"alpes";914246;2039733;1985;800;7.746859296;18.59958885;0;0;0;0;0;-0.05;17.85;8.8;-80.35185
"6F9140";"old";"alpes";923375;2034973;1985;1010;6.727701005;7.707172225;0;0;0;0;0;-0.25;16.7;7.95;-85.53757
"6F9141";"old";"alpes";929900;2032091;1985;1000;7.205099572;10.73154233;0;0;0;0;0;-1.6;15.1;6.5;-70.98801
"6F9142";"old";"alpes";923849;2033440;1985;740;6.778342934;15.144569;1;0;0;0;0;-0.15;16.65;8.05;-84.57436
"6F9143";"old";"alpes";924221;2032346;1985;740;6.925350436;14.6765406;0;0;0;0;0;-0.75;16.4;7.65;-78.23152
"6F9144";"old";"alpes";924004;2032001;1985;880;6.710020692;13.17100207;0;0;0;0;0;-0.75;16.4;7.65;-78.23152
"6F9145";"old";"alpes";913609;2038364;1985;1050;7.292423657;15.73829146;0;0;0;0;0;0.05;18.05;8.9;-74.73294
"6F9147";"old";"alpes";914138;2041842;1985;510;7.063541391;16.70087278;0;0;0;0;0;-0.1;17.4;8.6;-60.78966
"6F9148";"old";"alpes";916813;2037193;1985;610;7.262861929;14.69657813;1;0;0;0;0;-0.05;17.55;8.6;-74.46013
"6F9149";"old";"alpes";920967;2034402;1985;900;7.79342364;22.97030608;0;0;0;0;0;-0.9;16.2;7.45;-42.8327
"6F915";"old";"alpes";916734;2037189;1985;660;7.121440536;17.93907035;1;0;0;0;0;-0.05;17.55;8.6;-74.46013
